22:18:28.266,22:18:26.472,--->,UL DCCH,LTE,LTE measurementReport,Event :  / Serving(-83, -10.5)
22:18:32.712,22:18:30.956,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,cellGroupId : 1
22:18:32.721,22:18:30.967,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:18:33.352,22:18:31.592,--->,UL DCCH,LTE,LTE measurementReport,Event :  / Serving(-81, -11.5)
22:18:33.496,22:18:31.740,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,cellGroupId : 1
22:18:33.512,22:18:31.751,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:18:35.272,22:18:33.516,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,cellGroupId : 1
22:18:35.281,22:18:33.525,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:18:38.158,22:18:36.396,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,cellGroupId : 1
22:18:38.173,22:18:36.407,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:18:38.465,22:18:36.712,--->,UL DCCH,LTE,LTE measurementReport,Event :  / Serving(-82, -11.0)
22:18:38.797,22:18:37.036,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,cellGroupId : 1
22:18:38.811,22:18:37.046,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:18:39.433,22:18:37.676,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,cellGroupId : 1
22:18:39.446,22:18:37.687,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:18:40.069,22:18:38.316,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,cellGroupId : 1
22:18:40.087,22:18:38.326,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:18:41.033,22:18:39.276,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,cellGroupId : 1
22:18:41.041,22:18:39.287,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:18:41.994,22:18:40.236,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,cellGroupId : 1
22:18:42.011,22:18:40.247,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:18:43.273,22:18:41.516,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,Split Bearer Config / Split Bearer Config (Primary Path: MCG / ul-DataSplitThreshold: infinity)
22:18:43.275,22:18:41.522,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:18:43.620,22:18:41.865,--->,UL DCCH,LTE,LTE measurementReport,Event :  / Serving(-83, -11.0)
22:18:44.381,22:18:42.628,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,Split Bearer Config / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b51200)
22:18:44.398,22:18:42.635,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:18:45.734,22:18:43.967,--->,UL DCCH,5GNR,5GNR measurementReport,Event: Unknown / Serving(pci 726, ss-rsrp -107.0, ss-rsrq -11.0) / Neighbor(pci 604, ss-rsrp -99.0)
22:18:45.791,22:18:44.036,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,ENDC SN Release Request / Split Bearer Config / keyToUse : secondary / cellGroupId : 1 / absoluteFrequencySSB : 2263335 / SubcarrierSpacing : kHz120 / carrierBandwidth : 66 / frequencyBandList : 260 / Split Bearer Config (Primary Path: MCG / ul-DataSplitThreshold: infinity)
22:18:45.853,22:18:44.055,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,ENDC SN Release Success
22:18:45.853,22:18:44.078,,5GNR RACH,5GNR,5GNR MAC RACH Trigger,HANDOVER
22:18:45.865,22:18:44.103,,5GNR RACH,5GNR,5GNR MAC RACH Attempt,SUCCESS
22:18:45.998,22:18:44.242,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,Split Bearer Config / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b51200)
22:18:46.006,22:18:44.248,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:18:46.077,22:18:44.319,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,Split Bearer Config / Split Bearer Config (Primary Path: MCG / ul-DataSplitThreshold: infinity)
22:18:46.085,22:18:44.327,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:18:46.287,22:18:44.528,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,cellGroupId : 1
22:18:46.299,22:18:44.539,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:18:47.110,22:18:45.356,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,Split Bearer Config / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b51200)
22:18:47.125,22:18:45.363,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:18:49.027,22:18:47.272,--->,UL DCCH,LTE,LTE measurementReport,Event :  / Serving(-82, -14.0)
22:18:49.060,22:18:47.304,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,Split Bearer Config / Split Bearer Config (Primary Path: MCG / ul-DataSplitThreshold: infinity)
22:18:49.068,22:18:47.310,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:18:50.951,22:18:49.196,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,Split Bearer Config / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b51200)
22:18:50.962,22:18:49.204,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:18:51.271,22:18:49.516,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,Split Bearer Config / Split Bearer Config (Primary Path: MCG / ul-DataSplitThreshold: infinity)
22:18:51.279,22:18:49.523,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:18:52.552,22:18:50.796,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,Split Bearer Config / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b51200)
22:18:52.558,22:18:50.802,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
