17:49:05.694,17:49:04.117,--->,UL DCCH,LTE,LTE measurementReport,Event :  / Serving(-83, -9.5)
17:49:06.590,17:49:05.081,<---,DL DCCH,LTE,LTE rrcConnectionRelease,
17:49:07.202,17:49:05.673,--->,UL DCCH,LTE,LTE measurementReport,Event : A1 / Serving(-84, -9.5)
17:49:07.242,17:49:05.713,--->,UL DCCH,LTE,LTE measurementReport,Event : A6-r10 / Serving(-85, -9.5)
17:49:21.978,17:49:20.435,--->,UL DCCH,LTE,LTE measurementReport,Event : B1_NR_r15 / Serving(-86, -11.0), Neighbor(nr-arfcn 2266667, pci 281, rsrp -83.0, rsrq -10.5)
17:49:22.059,17:49:20.503,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,ENDC LTE HO Request / Split Bearer Config / keyToUse : secondary / cellGroupId : 1 / absoluteFrequencySSB : 2266667 / SubcarrierSpacing : kHz120 / carrierBandwidth : 66 / frequencyBandList : 260 / Split Bearer Config (Primary Path: MCG / ul-DataSplitThreshold: infinity)
17:49:22.079,17:49:20.544,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,ENDC LTE HO Success
17:49:22.079,17:49:20.553,,5GNR RACH,5GNR,5GNR MAC RACH Trigger,CONNECTION_REQUEST
17:49:22.080,17:49:20.572,,5GNR RACH,5GNR,5GNR MAC RACH Attempt,SUCCESS
17:49:22.190,17:49:20.654,<---,BCCH:DL SCH,LTE,LTE systemInformation - sib2, sib3,UPPR[1]: True, UPPR[2]: True
17:49:22.191,17:49:20.666,--->,UL DCCH,LTE,LTE measurementReport,Event : A6-r10 / Serving(-84, -10.5)
17:49:22.293,17:49:20.783,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,Split Bearer Config / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b51200)
17:49:22.301,17:49:20.791,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
17:49:23.840,17:49:22.326,--->,UL DCCH,LTE,LTE measurementReport,Event : periodical / Purpose : reportStrongestCells / Serving(-82, -9.0)
17:49:29.244,17:49:27.733,--->,UL DCCH,LTE,LTE measurementReport,Event : periodical / Purpose : reportStrongestCells / Serving(-80, -11.0)
17:49:34.371,17:49:32.857,--->,UL DCCH,LTE,LTE measurementReport,Event : periodical / Purpose : reportStrongestCells / Serving(-85, -11.5)
17:49:34.436,17:49:32.921,--->,UL DCCH,LTE,LTE measurementReport,Event : A6-r10 / Serving(-85, -11.5)
17:49:34.498,17:49:32.984,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,cellGroupId : 1
17:49:34.503,17:49:32.994,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
17:49:34.562,17:49:33.055,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,Split Bearer Config / Split Bearer Config (Primary Path: MCG / ul-DataSplitThreshold: infinity)
17:49:34.570,17:49:33.062,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
17:49:35.966,17:49:34.459,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,Split Bearer Config / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b51200)
17:49:35.979,17:49:34.467,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
17:49:36.175,17:49:34.665,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,Split Bearer Config / Split Bearer Config (Primary Path: MCG / ul-DataSplitThreshold: infinity)
17:49:36.180,17:49:34.673,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
17:49:37.249,17:49:35.738,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,Split Bearer Config / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b51200)
17:49:37.258,17:49:35.745,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
17:49:38.933,17:49:37.421,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,Split Bearer Config / Split Bearer Config (Primary Path: MCG / ul-DataSplitThreshold: infinity)
17:49:38.938,17:49:37.430,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
17:49:39.524,17:49:38.006,--->,UL DCCH,LTE,LTE measurementReport,Event : periodical / Purpose : reportStrongestCells / Serving(-87, -13.0)
17:49:40.626,17:49:39.090,--->,UL DCCH,5GNR,5GNR measurementReport,Event: A3 / Serving(pci 281, ss-rsrp -115.0, ss-rsrq -14.0) / Neighbor(pci 973, ss-rsrp -108.0)
17:49:40.654,17:49:39.145,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,ENDC SN Release Request / Split Bearer Config / keyToUse : secondary / cellGroupId : 1 / absoluteFrequencySSB : 2266667 / SubcarrierSpacing : kHz120 / carrierBandwidth : 66 / frequencyBandList : 260 / Split Bearer Config (Primary Path: MCG / ul-DataSplitThreshold: infinity)
17:49:40.715,17:49:39.182,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,ENDC SN Release Success
17:49:40.758,17:49:39.229,,5GNR RACH,5GNR,5GNR MAC RACH Trigger,HANDOVER
17:49:40.770,17:49:39.256,,5GNR RACH,5GNR,5GNR MAC RACH Attempt,SUCCESS
17:49:44.006,17:49:42.486,--->,UL DCCH,LTE,LTE measurementReport,Event : A3 / Serving(-93, -14.0)
17:49:44.108,17:49:42.572,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,ENDC LTE HO Request(DiffLTE-SameNR) / Split Bearer Config / keyToUse : secondary / cellGroupId : 1 / absoluteFrequencySSB : 2266667 / SubcarrierSpacing : kHz120 / carrierBandwidth : 66 / frequencyBandList : 260 / Split Bearer Config (Primary Path: MCG / ul-DataSplitThreshold: infinity)
17:49:44.120,17:49:42.601,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,ENDC LTE HO Success
17:49:44.144,17:49:42.614,,5GNR RACH,5GNR,5GNR MAC RACH Trigger,HANDOVER
17:49:44.145,17:49:42.634,<---,BCCH:DL SCH,LTE,LTE systemInformation - sib2, sib3,UPPR[1]: True, UPPR[2]: True
17:49:44.146,17:49:42.636,,5GNR RACH,5GNR,5GNR MAC RACH Attempt,SUCCESS
17:49:44.292,17:49:42.773,--->,UL DCCH,LTE,LTE measurementReport,Event : A6-r10 / Serving(-85, -10.5)
17:49:44.575,17:49:43.063,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,cellGroupId : 1
17:49:44.587,17:49:43.075,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
17:49:44.719,17:49:43.209,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,Split Bearer Config / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b51200)
17:49:44.724,17:49:43.216,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
