22:44:53.100,22:45:10.686,--->,UL DCCH,LTE,LTE measurementReport,Event : B1_NR_r15 / Serving(-91, -16.5), Neighbor(nr-arfcn 648672, pci 88, rsrp -98.0, rsrq -15.0)
22:44:53.170,22:45:10.739,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,ENDC LTE HO Request(DiffLTE-DiffNR) / Split Bearer Config / keyToUse : secondary / cellGroupId : 1 / absoluteFrequencySSB : 648672 / SubcarrierSpacing : kHz30 / carrierBandwidth : 162 / frequencyBandList : 77 / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b3200)
22:44:53.199,22:45:10.769,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,ENDC LTE HO Success
22:44:53.200,22:45:10.793,,5GNR RACH,5GNR,5GNR MAC RACH Trigger,CONNECTION_REQUEST
22:44:53.230,22:45:10.807,,5GNR RACH,5GNR,5GNR MAC RACH Attempt,SUCCESS
22:44:53.231,22:45:10.828,<---,BCCH:DL SCH,LTE,LTE systemInformation - sib2, sib3,UPPR[1]: True
22:44:54.426,22:45:12.023,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,cellGroupId : 1
22:44:54.437,22:45:12.033,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:44:58.261,22:45:15.861,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,
22:44:58.271,22:45:15.870,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:44:59.886,22:45:17.489,--->,UL DCCH,5GNR,5GNR measurementReport,Event: A3 / Serving(pci 88, ss-rsrp -96.0, ss-rsrq -15.5) / Neighbor(pci 393, ss-rsrp -91.0, ss-rsrq -13.0)
22:44:59.928,22:45:17.526,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,ENDC SN Release Request / Split Bearer Config / keyToUse : secondary / cellGroupId : 1 / absoluteFrequencySSB : 648672 / SubcarrierSpacing : kHz30 / carrierBandwidth : 162 / frequencyBandList : 77 / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b3200)
22:44:59.951,22:45:17.540,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,ENDC SN Release Success
22:44:59.981,22:45:17.572,,5GNR RACH,5GNR,5GNR MAC RACH Trigger,HANDOVER
22:44:59.997,22:45:17.586,,5GNR RACH,5GNR,5GNR MAC RACH Attempt,SUCCESS
22:45:04.589,22:45:22.186,--->,UL DCCH,LTE,LTE measurementReport,Event : A3 / Serving(-95, -19.0)
22:45:04.658,22:45:22.255,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,ENDC LTE HO Request(DiffLTE-SameNR) / Split Bearer Config / keyToUse : secondary / cellGroupId : 1 / absoluteFrequencySSB : 648672 / SubcarrierSpacing : kHz30 / carrierBandwidth : 162 / frequencyBandList : 77 / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b3200)
22:45:04.687,22:45:22.275,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,ENDC LTE HO Success
22:45:04.714,22:45:22.297,,5GNR RACH,5GNR,5GNR MAC RACH Trigger,HANDOVER
22:45:04.715,22:45:22.307,<---,BCCH:DL SCH,LTE,LTE systemInformation - sib2, sib3,UPPR[1]: True
22:45:04.716,22:45:22.316,,5GNR RACH,5GNR,5GNR MAC RACH Attempt,SUCCESS
22:45:04.967,22:45:22.562,<---,BCCH:DL SCH,LTE,LTE systemInformation - sib2, sib3,UPPR[1]: True
22:45:09.764,22:45:27.362,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,cellGroupId : 1
22:45:09.776,22:45:27.377,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:45:11.254,22:45:28.850,--->,UL DCCH,5GNR,5GNR measurementReport,Event: A5 / Serving(pci 393, ss-rsrp -90.0, ss-rsrq -12.0) / Neighbor(pci 522, ss-rsrp -88.0)
