23:47:36.755,23:47:54.326,<---,DL DCCH,LTE,LTE rrcConnectionRelease,
23:47:45.543,23:48:03.124,--->,UL DCCH,LTE,LTE measurementReport,Event : B1_NR_r15 / Serving(-91, -15.0), Neighbor(nr-arfcn 648672, pci 88, rsrp -90.0, rsrq -11.5)
23:47:45.604,23:48:03.184,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,ENDC LTE HO Request / Split Bearer Config / keyToUse : secondary / cellGroupId : 1 / absoluteFrequencySSB : 648672 / SubcarrierSpacing : kHz30 / carrierBandwidth : 162 / frequencyBandList : 77 / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b3200)
23:47:45.649,23:48:03.212,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,ENDC LTE HO Success
23:47:45.662,23:48:03.238,,5GNR RACH,5GNR,5GNR MAC RACH Trigger,CONNECTION_REQUEST
23:47:45.663,23:48:03.256,,5GNR RACH,5GNR,5GNR MAC RACH Attempt,SUCCESS
23:47:45.695,23:48:03.267,<---,BCCH:DL SCH,LTE,LTE systemInformation - sib2, sib3,UPPR[1]: True
23:47:50.747,23:48:08.327,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,
23:47:50.747,23:48:08.336,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
23:47:52.518,23:48:10.115,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,cellGroupId : 1
23:47:52.541,23:48:10.126,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
23:47:54.870,23:48:12.469,--->,UL DCCH,5GNR,5GNR measurementReport,Event: A3 / Serving(pci 88, ss-rsrp -95.0, ss-rsrq -17.5) / Neighbor(pci 393, ss-rsrp -88.0, ss-rsrq -12.5)
23:47:54.924,23:48:12.520,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,ENDC SN Release Request / Split Bearer Config / keyToUse : secondary / cellGroupId : 1 / absoluteFrequencySSB : 648672 / SubcarrierSpacing : kHz30 / carrierBandwidth : 162 / frequencyBandList : 77 / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b3200)
23:47:54.943,23:48:12.536,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,ENDC SN Release Success
23:47:54.984,23:48:12.573,,5GNR RACH,5GNR,5GNR MAC RACH Trigger,HANDOVER
23:47:55.003,23:48:12.586,,5GNR RACH,5GNR,5GNR MAC RACH Attempt,SUCCESS
23:47:56.730,23:48:14.326,--->,UL DCCH,LTE,LTE measurementReport,Event : A3 / Serving(-95, -19.0)
23:47:56.817,23:48:14.401,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,ENDC LTE HO Request(DiffLTE-SameNR) / Split Bearer Config / keyToUse : secondary / cellGroupId : 1 / absoluteFrequencySSB : 648672 / SubcarrierSpacing : kHz30 / carrierBandwidth : 162 / frequencyBandList : 77 / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b3200)
23:47:56.836,23:48:14.417,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,ENDC LTE HO Success
23:47:56.858,23:48:14.440,,5GNR RACH,5GNR,5GNR MAC RACH Trigger,HANDOVER
23:47:56.858,23:48:14.446,<---,BCCH:DL SCH,LTE,LTE systemInformation - sib2, sib3,UPPR[1]: True
23:47:56.879,23:48:14.456,,5GNR RACH,5GNR,5GNR MAC RACH Attempt,SUCCESS
23:47:59.644,23:48:17.238,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,cellGroupId : 1
23:47:59.661,23:48:17.253,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
23:48:01.916,23:48:19.507,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,cellGroupId : 1
