22:47:03.384,22:47:20.926,--->,UL DCCH,LTE,LTE measurementReport,Event : B1_NR_r15 / Serving(-93, -15.0), Neighbor(nr-arfcn 648672, pci 393, rsrp -88.0, rsrq -11.5)
22:47:03.475,22:47:21.000,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,ENDC LTE HO Request / Split Bearer Config / keyToUse : secondary / cellGroupId : 1 / absoluteFrequencySSB : 648672 / SubcarrierSpacing : kHz30 / carrierBandwidth : 162 / frequencyBandList : 77 / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b3200)
22:47:03.518,22:47:21.023,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,ENDC LTE HO Success
22:47:03.518,22:47:21.056,,5GNR RACH,5GNR,5GNR MAC RACH Trigger,CONNECTION_REQUEST
22:47:03.540,22:47:21.077,,5GNR RACH,5GNR,5GNR MAC RACH Attempt,SUCCESS
22:47:03.541,22:47:21.088,<---,BCCH:DL SCH,LTE,LTE systemInformation - sib2, sib3,UPPR[1]: True
22:47:04.746,22:47:22.291,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,cellGroupId : 1
22:47:04.747,22:47:22.300,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:47:08.570,22:47:26.116,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,cellGroupId : 1
22:47:08.581,22:47:26.128,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:47:09.917,22:47:27.449,--->,UL DCCH,5GNR,5GNR measurementReport,Event: A5 / Serving(pci 393, ss-rsrp -88.0, ss-rsrq -13.0) / Neighbor(pci 522, ss-rsrp -103.0)
22:47:09.942,22:47:27.493,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,ENDC SN Release Request / Split Bearer Config / keyToUse : secondary / cellGroupId : 1 / absoluteFrequencySSB : 2074081 / SubcarrierSpacing : kHz120 / carrierBandwidth : 66 / frequencyBandList : 261 / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b3200)
22:47:10.010,22:47:27.537,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,ENDC SN Release Success
22:47:10.041,22:47:27.587,,5GNR RACH,5GNR,5GNR MAC RACH Trigger,HANDOVER
22:47:10.049,22:47:27.609,,5GNR RACH,5GNR,5GNR MAC RACH Attempt,SUCCESS
22:47:10.429,22:47:27.986,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,cellGroupId : 1
22:47:10.445,22:47:28.003,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:47:11.270,22:47:28.826,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,cellGroupId : 1
22:47:11.292,22:47:28.844,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:47:20.883,22:47:38.437,--->,UL DCCH,LTE,LTE measurementReport,Event : A3 / Serving(-94, -20.0)
22:47:20.977,22:47:38.521,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,ENDC LTE HO Request(DiffLTE-DiffNR) / Split Bearer Config / keyToUse : secondary / cellGroupId : 1 / absoluteFrequencySSB : 2074081 / SubcarrierSpacing : kHz120 / carrierBandwidth : 66 / frequencyBandList : 261 / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b3200)
22:47:21.003,22:47:38.539,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,ENDC LTE HO Success
22:47:21.003,22:47:38.556,,5GNR RACH,5GNR,5GNR MAC RACH Trigger,HANDOVER
22:47:21.026,22:47:38.567,<---,BCCH:DL SCH,LTE,LTE systemInformation - sib2, sib3,UPPR[1]: True
22:47:21.027,22:47:38.579,,5GNR RACH,5GNR,5GNR MAC RACH Attempt,SUCCESS
22:47:21.948,22:47:39.509,--->,UL DCCH,5GNR,5GNR measurementReport,Event: A3 / Serving(pci 522, ss-rsrp -98.0, ss-rsrq -10.5) / Neighbor(pci 524, ss-rsrp -93.0)
22:47:22.016,22:47:39.564,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,ENDC SN Release Request / Split Bearer Config / keyToUse : secondary / cellGroupId : 1 / absoluteFrequencySSB : 2074081 / SubcarrierSpacing : kHz120 / carrierBandwidth : 66 / frequencyBandList : 261 / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b3200)
22:47:22.066,22:47:39.589,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,ENDC SN Release Success
22:47:22.091,22:47:39.645,,5GNR RACH,5GNR,5GNR MAC RACH Trigger,HANDOVER
22:47:22.101,22:47:39.655,,5GNR RACH,5GNR,5GNR MAC RACH Attempt,SUCCESS
