22:30:35.009,22:30:52.584,--->,UL DCCH,LTE,LTE measurementReport,Event : B1_NR_r15 / Serving(-85, -14.5), Neighbor(nr-arfcn 2074081, pci 523, rsrp -83.0, rsrq -10.5)
22:30:35.094,22:30:52.658,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,ENDC LTE HO Request(DiffLTE-DiffNR) / Split Bearer Config / keyToUse : secondary / cellGroupId : 1 / absoluteFrequencySSB : 2074081 / SubcarrierSpacing : kHz120 / carrierBandwidth : 66 / frequencyBandList : 261 / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b3200)
22:30:35.156,22:30:52.702,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,ENDC LTE HO Success
22:30:35.235,22:30:52.787,<---,BCCH:DL SCH,LTE,LTE systemInformation - sib2, sib3,UPPR[1]: True
22:30:35.331,22:54:48.319,<---,BCCH:BCH,5GNR,5GNR MasterInformationBlock,subCarrierSpacingCommon : scs120
22:30:35.331,22:30:52.918,,5GNR RACH,5GNR,5GNR MAC RACH Trigger,CONNECTION_REQUEST
22:30:35.355,22:30:52.929,,5GNR RACH,5GNR,5GNR MAC RACH Attempt,SUCCESS
22:30:40.536,22:30:58.122,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,cellGroupId : 1
22:30:40.548,22:30:58.137,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,
22:30:40.743,22:30:58.329,--->,UL DCCH,5GNR,5GNR measurementReport,Event: A3 / Serving(pci 523, ss-rsrp -108.0, ss-rsrq -11.5) / Neighbor(pci 522, ss-rsrp -101.0)
22:30:40.797,22:30:58.385,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,ENDC SN Release Request / Split Bearer Config / keyToUse : secondary / cellGroupId : 1 / absoluteFrequencySSB : 2074081 / SubcarrierSpacing : kHz120 / carrierBandwidth : 66 / frequencyBandList : 261 / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b3200)
22:30:40.866,22:30:58.408,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,ENDC SN Release Success
22:30:40.876,22:30:58.461,,5GNR RACH,5GNR,5GNR MAC RACH Trigger,HANDOVER
22:30:40.899,22:30:58.485,,5GNR RACH,5GNR,5GNR MAC RACH Attempt,SUCCESS
22:31:00.696,22:31:18.278,--->,UL DCCH,LTE,LTE measurementReport,Event : A3 / Serving(-96, -20.0)
22:31:00.798,22:31:18.363,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,ENDC LTE HO Request(DiffLTE-SameNR) / Split Bearer Config / keyToUse : secondary / cellGroupId : 1 / absoluteFrequencySSB : 2074081 / SubcarrierSpacing : kHz120 / carrierBandwidth : 66 / frequencyBandList : 261 / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b3200)
22:31:00.820,22:31:18.380,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,ENDC LTE HO Success
22:31:00.821,22:31:18.400,,5GNR RACH,5GNR,5GNR MAC RACH Trigger,HANDOVER
22:31:00.830,22:31:18.406,<---,BCCH:DL SCH,LTE,LTE systemInformation - sib2, sib3,UPPR[1]: True
22:31:00.831,22:31:18.409,,5GNR RACH,5GNR,5GNR MAC RACH Attempt,SUCCESS
22:31:03.841,22:31:21.424,--->,UL DCCH,LTE,LTE measurementReport,Event : A3 / Serving(-92, -15.5)
22:31:04.065,22:31:21.640,<---,DL DCCH,LTE,LTE rrcConnectionReconfiguration,ENDC LTE HO Request(DiffLTE-SameNR) / Split Bearer Config / keyToUse : secondary / cellGroupId : 1 / absoluteFrequencySSB : 2074081 / SubcarrierSpacing : kHz120 / carrierBandwidth : 66 / frequencyBandList : 261 / Split Bearer Config (Primary Path: SCG / ul-DataSplitThreshold: b3200)
22:31:04.089,22:31:21.656,--->,UL DCCH,LTE,LTE rrcConnectionReconfigurationComplete,ENDC LTE HO Success
22:31:04.112,22:31:21.678,,5GNR RACH,5GNR,5GNR MAC RACH Trigger,HANDOVER
22:31:04.112,22:31:21.687,<---,BCCH:DL SCH,LTE,LTE systemInformation - sib2, sib3,UPPR[1]: True
22:31:04.113,22:31:21.690,,5GNR RACH,5GNR,5GNR MAC RACH Attempt,SUCCESS
